Issued,Paid,Status,Location,Ward,Ticket Destination,Zone Name,Outstanding,Offence
21/07/2020 10:14,-£35.00,Pre-NtO Discount,Mayford Road (Levenshulme),Levenshulme,Affixed to vehicle,GV Loading Bay,£0.00,25
21/07/2020 10:15,£0.00,Pre-NtO Discount,George Leigh Street,Anc & Besw,Affixed to vehicle,Pay and Display Parking,£25.00,5
21/07/2020 10:16,£0.00,Pre-NtO Discount,Wilbraham Road (South of Barlow Moor Road),Chorlton,CCTV Issue,Bus Lane,£0.00,34
21/07/2020 10:17,-£35.00,Pre-NtO Discount,Kennedy Street,Deansgate,Affixed to vehicle,GV Loading Bay,£0.00,25
21/07/2020 10:17,-£25.00,Pre-NtO Discount,Lloyd Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
21/07/2020 10:18,-£35.00,Pre-NtO Discount,Naval Street,Anc & Besw,Affixed to vehicle,No Waiting,£0.00,1
21/07/2020 10:21,£0.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£30.00,34
21/07/2020 10:22,-£25.00,Pre-NtO Discount,Hall Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
21/07/2020 10:22,-£35.00,Pre-NtO Discount,Church Street,Piccadilly,Affixed to vehicle,GV Loading Bay,£0.00,25
21/07/2020 10:22,£0.00,Post NtO,Wilbraham Road (Chorlton),Chorlton,Postal-vehicle drive away,Disabled Persons Parking Place,£35.00,40
21/07/2020 10:23,-£25.00,Pre-NtO Discount,School Lane (North Carpark),DidsburyWest,Affixed to vehicle,Parking Place,£0.00,83
21/07/2020 10:23,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
21/07/2020 10:24,£0.00,Pre-NtO Discount,West Mosely Street,Deansgate,Affixed to vehicle,Restricted Area,£25.00,24
21/07/2020 10:26,£0.00,Pre-NtO Discount,St James`s Square,Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,5
21/07/2020 10:27,-£25.00,Pre-NtO Discount,Jackson`s Row,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
21/07/2020 10:27,-£30.00,Post NtO,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,CCTV Issue,Bus Lane,£0.00,34
21/07/2020 10:30,£0.00,Pre-NtO Discount,Tib Lane,Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,5
21/07/2020 10:31,-£35.00,Pre-NtO Discount,Rusholme Grove,Rusholme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
21/07/2020 10:31,£0.00,Pre-NtO Discount,Egerton Crescent,Withington,Affixed to vehicle,Limited Waiting,£25.00,30
21/07/2020 10:32,-£25.00,Pre-NtO Discount,St James`s Square,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
21/07/2020 10:33,-£35.00,Pre-NtO Discount,Atkinson Street,Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1
21/07/2020 10:33,-£25.00,Pre-NtO Discount,Dickinson Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
21/07/2020 10:35,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
21/07/2020 10:35,£0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£30.00,34
21/07/2020 10:38,-£35.00,Pre-NtO Discount,Elm Grove (DidsburyEast),DidsburyEast,Affixed to vehicle,No Waiting,£0.00,1
21/07/2020 10:38,£0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£30.00,34
21/07/2020 10:39,£0.00,Pre-NtO Discount,Sheffield Street Car Park,Piccadilly,Affixed to vehicle,Car Park,£25.00,82
21/07/2020 10:40,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
21/07/2020 10:41,£0.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£30.00,34
21/07/2020 10:42,-£25.00,Pre-NtO Discount,St Margaret`s Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
21/07/2020 10:42,£0.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£30.00,34
21/07/2020 10:42,£0.00,Cancelled,King Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
21/07/2020 10:43,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
21/07/2020 10:43,-£35.00,Pre-NtO Discount,Lloyd Street,Deansgate,Affixed to vehicle,No Loading at Any Time,£0.00,2
21/07/2020 10:45,£0.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£30.00,34
21/07/2020 10:46,£0.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£30.00,34
21/07/2020 10:47,£0.00,Post NtO,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,CCTV Issue,Bus Lane,£30.00,34
21/07/2020 10:48,£0.00,Pre-NtO Discount,Redhill Street,Anc & Besw,Affixed to vehicle,Pay and Display Parking,£25.00,6
21/07/2020 10:49,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
21/07/2020 10:51,£0.00,Pre-NtO Discount,Aspinall Street,Moss Side,Affixed to vehicle,No Waiting At Any Time,£35.00,1
21/07/2020 10:52,£0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£30.00,34
21/07/2020 10:52,-£25.00,Pre-NtO Discount,Booth Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
21/07/2020 10:52,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
21/07/2020 10:53,£0.00,Pre-NtO Discount,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34
21/07/2020 10:53,£0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£30.00,34
21/07/2020 10:54,-£25.00,Pre-NtO Discount,Dantzic Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,5
21/07/2020 10:54,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
21/07/2020 10:55,£0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£30.00,34
21/07/2020 10:55,-£35.00,Pre-NtO Discount,PINE STREET,Eastern Lap,Affixed to vehicle,No Waiting,£0.00,1
21/07/2020 10:56,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
21/07/2020 10:56,£0.00,Cancelled,Sheffield Street Car Park,Piccadilly,Affixed to vehicle,Car Park,£0.00,83
21/07/2020 10:56,£0.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£30.00,34
21/07/2020 10:56,£0.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£30.00,34
21/07/2020 10:57,-£25.00,Pre-NtO Discount,Minshull Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,5
21/07/2020 10:58,£0.00,Post NtO,Harrison Street,Anc & Besw,Postal - Prevented From Serving,No Waiting,£35.00,1
21/07/2020 10:59,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
21/07/2020 11:00,£0.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£30.00,34
21/07/2020 11:01,£0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£30.00,34
21/07/2020 11:01,-£25.00,Pre-NtO Discount,Bridge Street Car Park,Deansgate,Affixed to vehicle,Car Park,£0.00,83
21/07/2020 11:04,-£35.00,Pre-NtO Discount,Hathersage Road,Ardwick,Affixed to vehicle,No Waiting,£0.00,1
21/07/2020 11:04,£0.00,Pre-NtO Discount,Stockport Road (Longsight),Longsight,Affixed to vehicle,GV Loading Bay,£35.00,23
21/07/2020 11:05,-£25.00,Pre-NtO Discount,Deansgate,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
21/07/2020 11:07,£0.00,Pre-NtO Discount,Stockport Road (Longsight),Longsight,Affixed to vehicle,GV Loading Bay,£35.00,23
21/07/2020 11:07,£0.00,Pre-NtO Discount,Sheffield Street Car Park,Piccadilly,Affixed to vehicle,Car Park,£25.00,83
21/07/2020 11:08,£0.00,Pre-NtO Discount,Bridge Street Car Park,Deansgate,Affixed to vehicle,Car Park,£25.00,83
21/07/2020 11:08,-£30.00,Post NtO,Oxford Road (Hathersage Road To Denmark Road),Rusholme,CCTV Issue,Bus Lane,£0.00,34
21/07/2020 11:08,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
21/07/2020 11:09,£0.00,Pre-NtO Discount,Chapel Street (Levenshulme),Levenshulme,Affixed to vehicle,No Waiting At Any Time,£35.00,1
21/07/2020 11:09,£0.00,Post NtO,High Street (City Centre),Piccadilly,Postal-vehicle drive away,No Loading at Any Time,£35.00,2
21/07/2020 11:09,£0.00,Post NtO,Lingard Road,Northenden,Postal-vehicle drive away,No Waiting At Any Time,£35.00,1
21/07/2020 11:10,£0.00,Pre-NtO Discount,Oldham Road (Anc&Clay),Anc&Clay,Affixed to vehicle,Limited Waiting,£25.00,30
21/07/2020 11:11,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34
21/07/2020 11:11,£0.00,Pre-NtO Discount,Deansgate,Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,5
21/07/2020 11:11,£0.00,Pre-NtO Discount,Park Street (Car Park),Cheetham,Affixed to vehicle,Car Park,£25.00,82
21/07/2020 11:14,£0.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£30.00,34
21/07/2020 11:15,-£25.00,Pre-NtO Discount,Burton Road (DidsburyWest),DidsburyWest,Affixed to vehicle,Limited Waiting,£0.00,30
21/07/2020 11:17,£0.00,Pre-NtO Discount,Spear Street (City Centre),Piccadilly,Affixed to vehicle,GV Loading Bay,£35.00,23
21/07/2020 11:17,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
21/07/2020 11:19,£0.00,Pre-NtO Discount,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34
21/07/2020 11:19,£0.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£30.00,34
21/07/2020 11:20,£0.00,Pre-NtO Discount,John Dalton Street,Deansgate,Affixed to vehicle,GV Loading Bay,£35.00,23
21/07/2020 11:20,£0.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£30.00,34
21/07/2020 11:21,£0.00,Pre-NtO Discount,Swan Street,Piccadilly,Affixed to vehicle,Pay And Display Parking,£25.00,6
21/07/2020 11:23,£0.00,Pre-NtO Discount,Aytoun Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£25.00,5
21/07/2020 11:24,-£25.00,Pre-NtO Discount,Byrom Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
21/07/2020 11:25,£0.00,Pre-NtO Discount,Union Street (City Centre),Piccadilly,Affixed to vehicle,No Waiting At Any Time,£35.00,1
21/07/2020 11:25,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
21/07/2020 11:27,£0.00,Pre-NtO Discount,St Mary`s Parsonage,Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,5
21/07/2020 11:28,£0.00,Pre-NtO Discount,Aytoun Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£25.00,5
21/07/2020 11:28,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
21/07/2020 11:29,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
21/07/2020 11:30,-£25.00,Pre-NtO Discount,Lake Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
21/07/2020 11:31,£0.00,Post NtO,Rainforth Street,Longsight,Postal-vehicle drive away,No Waiting,£35.00,1
