Issued,Paid,Status,Location,Ward,Ticket Destination,Zone Name,Outstanding,Offence
18/05/2020 10:19,-£50.00,Post NtO,Byrom Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
18/05/2020 10:22,-£25.00,Pre-NtO Discount,Great John Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
18/05/2020 10:23,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 10:23,-£35.00,Pre-NtO Discount,Stockport Road (Longsight),Longsight,Affixed to vehicle,GV Loading Bay,£0.00,23
18/05/2020 10:24,-£25.00,Pre-NtO Discount,Great John Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
18/05/2020 10:26,£0.00,Post CC,Stockport Road (Longsight),Longsight,Affixed to vehicle,GV Loading Bay,£105.00,23
18/05/2020 10:27,£0.00,Pre-NtO Full Rate,Trumpet Street,Deansgate,Affixed to vehicle,No Waiting,£70.00,1
18/05/2020 10:29,-£25.00,Pre-NtO Discount,Southgate (City Centre),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
18/05/2020 10:29,-£60.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 10:31,£0.00,Post CC,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£90.00,34
18/05/2020 10:31,-£25.00,Pre-NtO Discount,Lake Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
18/05/2020 10:34,£0.00,Cancelled,Richmond Street,Piccadilly,Affixed to vehicle,No Waiting At Any Time,£0.00,1
18/05/2020 10:34,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 10:37,-£30.00,Post NtO,Oxford Road (Nelson Street To Hathersage Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 10:37,-£25.00,Pre-NtO Discount,Parsonage,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
18/05/2020 10:38,-£35.00,Pre-NtO Discount,Circular Road,DidsburyWest,Affixed to vehicle,Parking Place,£0.00,12
18/05/2020 10:39,-£30.00,Pre-NtO Discount,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,CCTV Issue,Bus Lane,-£30.00,34
18/05/2020 10:39,-£25.00,Pre-NtO Full Rate,Stamford Road (Longsight),Longsight,Affixed to vehicle,Limited Waiting,£0.00,30
18/05/2020 10:40,-£50.00,Post NtO,Kincardine Road,Ardwick,Affixed to vehicle,Limited Waiting,£0.00,30
18/05/2020 10:40,-£30.00,Post NtO,Oxford Road (Nelson Street To Hathersage Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 10:42,-£50.00,Post NtO,Kincardine Road,Ardwick,Affixed to vehicle,Limited Waiting,£0.00,30
18/05/2020 10:43,-£25.00,Pre-NtO Discount,Stamford Road (Longsight),Longsight,Affixed to vehicle,Limited Waiting,£0.00,30
18/05/2020 10:43,-£25.00,Pre-NtO Discount,Faulkner Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
18/05/2020 10:43,-£35.00,Pre-NtO Discount,NEW UNION STREET,Central,Affixed to vehicle,Restricted Area,£0.00,1
18/05/2020 10:46,-£50.00,Pre-NtO Full Rate,Museum Street,City Centre,Affixed to vehicle,Pay and Display Parking,£0.00,6
18/05/2020 10:46,-£35.00,Pre-NtO Discount,NEW UNION STREET,Central,Affixed to vehicle,Restricted Area,£0.00,1
18/05/2020 10:48,-£25.00,Pre-NtO Discount,King Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
18/05/2020 10:49,-£50.00,Post NtO,Marshall Street,Piccadilly,Affixed to vehicle,Limited Waiting,£0.00,30
18/05/2020 10:51,-£35.00,Pre-NtO Discount,NEW UNION STREET,Central,Affixed to vehicle,Restricted Area,£0.00,1
18/05/2020 10:52,-£25.00,Pre-NtO Discount,Southmill Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
18/05/2020 10:53,-£35.00,Pre-NtO Discount,NEW UNION STREET,Central,Affixed to vehicle,Restricted Area,£0.00,1
18/05/2020 10:55,£0.00,Post CC,Oxford Road (Nelson Street To Hathersage Road),City Centre,CCTV Issue,Bus Lane,£90.00,34
18/05/2020 10:56,-£30.00,Post NtO,Oxford Road (Nelson Street To Hathersage Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 10:57,-£30.00,Post NtO,Oxford Road (Nelson Street To Hathersage Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 10:57,-£25.00,Cancelled,Sidney Street,Hulme,Affixed to vehicle,Limited Waiting,£0.00,30
18/05/2020 10:57,£0.00,Cancelled,Golf Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
18/05/2020 10:57,-£25.00,Pre-NtO Discount,Princess Street (Piccadilly : ZONEB),Piccadilly,Affixed to vehicle,Restricted Area,£0.00,6
18/05/2020 10:57,£0.00,Post NtO,Houldsworth Street (City Centre),Piccadilly,Affixed to vehicle,No Waiting,£70.00,1
18/05/2020 10:57,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 10:58,-£50.00,Pre-NtO Discount,Cambridge Street (City Centre),Deansgate,Handed To Driver,Pay and Display Parking,£0.00,6
18/05/2020 10:59,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 10:59,£0.00,Cancelled,Golf Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
18/05/2020 11:00,-£25.00,Pre-NtO Discount,Cheapside,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
18/05/2020 11:00,-£30.00,Post NtO,Hunts Bank (Victoria Station Approach To Walkers Croft),Central,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 11:01,£0.00,Cancelled,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 11:02,£0.00,Cancelled,Oxford Road (Nelson Street To Hathersage Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 11:03,-£25.00,Pre-NtO Discount,Simpson Street,Piccadilly,Affixed to vehicle,Residents Parking,£0.00,30
18/05/2020 11:03,£0.00,Post CC,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£90.00,34
18/05/2020 11:03,-£90.00,Post CC,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 11:03,-£50.00,Pre-NtO Full Rate,Hardshaw Close,Ardwick,Affixed to vehicle,Pay and Display Parking,£0.00,6
18/05/2020 11:07,-£35.00,Pre-NtO Discount,Jersey Street,Anc & Besw,Affixed to vehicle,No Waiting,£0.00,1
18/05/2020 11:07,-£50.00,Post NtO,Simpson Street,Piccadilly,Affixed to vehicle,Residents Parking,£0.00,30
18/05/2020 11:08,-£25.00,Pre-NtO Discount,Greenheys Lane West,Hulme,Affixed to vehicle,Restricted Area,£0.00,30
18/05/2020 11:08,-£25.00,Pre-NtO Discount,Jersey Street,Anc & Besw,Affixed to vehicle,Pay and Display Parking,£0.00,5
18/05/2020 11:10,-£25.00,Pre-NtO Discount,Denmark Road (Hulme),Hulme,Affixed to vehicle,Limited Waiting,£0.00,30
18/05/2020 11:10,-£35.00,Pre-NtO Discount,Chester Street,Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1
18/05/2020 11:11,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 11:11,£0.00,Pre-NtO Full Rate,Playfair Street,Moss Side,Affixed to vehicle,No Waiting At Any Time,£70.00,1
18/05/2020 11:12,-£25.00,Pre-NtO Discount,STYLE STREET,Central,Affixed to vehicle,Restricted Area,£0.00,30
18/05/2020 11:12,£0.00,Cancelled,Denmark Road (Hulme),Hulme,Affixed to vehicle,Limited Waiting,£0.00,30
18/05/2020 11:12,£0.00,Post CC,Greenheys Lane West,Hulme,Affixed to vehicle,Restricted Area,£75.00,30
18/05/2020 11:15,-£25.00,Pre-NtO Discount,Hulme Street (City Centre : ZONEC),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
18/05/2020 11:15,-£25.00,Pre-NtO Discount,Denmark Road (Hulme),Hulme,Affixed to vehicle,Limited Waiting,£0.00,30
18/05/2020 11:17,-£90.00,Post CC,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 11:17,-£25.00,Pre-NtO Discount,Denmark Road (Hulme),Hulme,Affixed to vehicle,Limited Waiting,£0.00,30
18/05/2020 11:17,-£75.00,Post CC,Bloom Street,Piccadilly,Postal-vehicle drive away,Pay and Display Parking,£0.00,6
18/05/2020 11:18,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 11:18,-£25.00,Pre-NtO Discount,Cornell Street (Anc&Bes),Anc & Besw,Affixed to vehicle,Restricted Area,£0.00,5
18/05/2020 11:19,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 11:19,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 11:19,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 11:19,-£30.00,Post NtO,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 11:20,-£35.00,Pre-NtO Discount,Palatine Road (DidsburyWest),DidsburyWest,Affixed to vehicle,No Waiting,£0.00,1
18/05/2020 11:20,-£25.00,Pre-NtO Discount,John Dalton Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
18/05/2020 11:20,£0.00,Cancelled,Denmark Road (Hulme),Hulme,Affixed to vehicle,Limited Waiting,£0.00,30
18/05/2020 11:22,-£25.00,Pre-NtO Discount,Denmark Road (Hulme),Hulme,Affixed to vehicle,Limited Waiting,£0.00,30
18/05/2020 11:23,£0.00,Post CC,Bengal Street,Anc & Besw,Affixed to vehicle,Pay and Display Parking,£75.00,6
18/05/2020 11:23,-£35.00,Pre-NtO Discount,Watson Street,Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1
18/05/2020 11:24,-£25.00,Pre-NtO Discount,Hall Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
18/05/2020 11:25,£0.00,Cancelled,Denmark Road (Hulme),Hulme,Affixed to vehicle,Limited Waiting,£0.00,30
18/05/2020 11:25,£0.00,Cancelled,Marsden Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
18/05/2020 11:25,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 11:26,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 11:27,-£30.00,Post NtO,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 11:27,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 11:27,-£25.00,Pre-NtO Discount,Hall Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
18/05/2020 11:29,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 11:29,£0.00,Pre-NtO Discount,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 11:29,£0.00,Post CC,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£90.00,34
18/05/2020 11:30,-£50.00,Pre-NtO Full Rate,Denmark Road (Hulme),Hulme,Affixed to vehicle,Limited Waiting,£0.00,30
18/05/2020 11:31,-£50.00,Post NtO,Lloyd Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
18/05/2020 11:32,-£25.00,Pre-NtO Discount,Hall Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
18/05/2020 11:33,-£25.00,Pre-NtO Discount,Denmark Road (Hulme),Hulme,Affixed to vehicle,Limited Waiting,£0.00,30
18/05/2020 11:36,£0.00,Cancelled,Hall Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
18/05/2020 11:39,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 11:42,£0.00,Cancelled,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 11:44,£0.00,Post CC,Fountain Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Disabled Persons Parking Place,£105.00,40
18/05/2020 11:44,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 11:44,£0.00,Pre-NtO Full Rate,Sherborne Street,Cheetham,Affixed to vehicle,No Waiting At Any Time,£70.00,1
18/05/2020 11:44,£0.00,Cancelled,Sherborne Street,Cheetham,Postal-vehicle drive away,No Waiting At Any Time,£0.00,1
18/05/2020 11:44,£0.00,Cancelled,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 11:45,-£35.00,Pre-NtO Discount,Hathersage Road,Ardwick,Affixed to vehicle,No Waiting,£0.00,1
18/05/2020 11:45,£0.00,Post NtO,Chancery Lane,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,24
18/05/2020 11:47,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 11:47,-£50.00,Post NtO,Faulkner Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
18/05/2020 11:50,-£25.00,Pre-NtO Discount,Great Jackson Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
18/05/2020 11:51,-£25.00,Pre-NtO Discount,St Margaret`s Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
18/05/2020 11:51,-£50.00,Post NtO,St Margaret`s Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
18/05/2020 11:52,-£30.00,Post NtO,Oxford Road (Nelson Street To Hathersage Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 11:52,-£25.00,Pre-NtO Discount,Whitworth Street West (City Centre : ZONEC),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
18/05/2020 11:52,-£35.00,Post NtO,Jury Street,Cheetham,Postal-vehicle drive away,No Waiting At Any Time,£0.00,1
18/05/2020 11:54,-£70.00,Pre-NtO Full Rate,Jury Street,Cheetham,Affixed to vehicle,No Waiting At Any Time,£0.00,1
18/05/2020 11:55,-£35.00,Post NtO,Mitre Road,Longsight,Postal-vehicle drive away,GV Loading Bay,£0.00,23
18/05/2020 11:57,£0.00,Cancelled,Cheapside,Deansgate,Affixed to vehicle,GV Loading Bay,£0.00,25
18/05/2020 11:58,£0.00,Post CC,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£90.00,34
18/05/2020 11:59,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 12:02,-£50.00,Pre-NtO Discount,Redhill Street,Anc & Besw,Affixed to vehicle,Pay and Display Parking,£0.00,5
18/05/2020 12:02,-£35.00,Pre-NtO Discount,Howard Street,Cheetham,Affixed to vehicle,No Waiting At Any Time,£0.00,1
18/05/2020 12:04,£0.00,Post CC,Kennedy Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£75.00,6
18/05/2020 12:05,-£25.00,Pre-NtO Discount,King Street West,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
18/05/2020 12:05,-£70.00,Pre-NtO Discount,Old Birley Street,Hulme,Affixed to vehicle,Restricted Area,£0.00,1
18/05/2020 12:07,-£70.00,Post NtO,Aytoun Street,Piccadilly,Affixed to vehicle,No Waiting At Any Time,£0.00,1
18/05/2020 12:08,-£70.00,Pre-NtO Discount,Higher Ardwick,Ardwick,Affixed to vehicle,No Waiting,£0.00,27
18/05/2020 12:10,-£25.00,Pre-NtO Discount,Old Birley Street,Hulme,Affixed to vehicle,Restricted Area,£0.00,30
18/05/2020 12:11,£0.00,Cancelled,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 12:12,-£35.00,Pre-NtO Discount,Aytoun Street,Piccadilly,Affixed to vehicle,No Waiting At Any Time,£0.00,1
18/05/2020 12:12,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 12:16,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 12:17,£0.00,Cancelled,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 12:18,-£50.00,Post NtO,George Leigh Street,Anc & Besw,Handed To Driver,Pay and Display Parking,£0.00,6
18/05/2020 12:18,-£25.00,Pre-NtO Discount,Store Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,24
18/05/2020 12:18,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 12:20,-£35.00,Pre-NtO Discount,Rainforth Street,Longsight,Affixed to vehicle,No Waiting,£0.00,1
18/05/2020 12:22,-£35.00,Pre-NtO Discount,Ellesmere Street,Hulme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
18/05/2020 12:22,-£35.00,Pre-NtO Discount,Stenner Lane (DidsburyEast),DidsburyEast,Affixed to vehicle,No Waiting At Any Time,£0.00,1
18/05/2020 12:23,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 12:24,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 12:24,-£35.00,Pre-NtO Discount,Ellesmere Street,Hulme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
18/05/2020 12:25,-£35.00,Pre-NtO Discount,Ellesmere Street,Hulme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
18/05/2020 12:27,£0.00,Post CC,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£90.00,34
18/05/2020 12:30,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 12:33,£0.00,Post CC,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£90.00,34
18/05/2020 12:33,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 12:37,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 12:38,£0.00,Post CC,Dunstable Street,Levenshulme,Affixed to vehicle,No Waiting,£105.00,1
18/05/2020 12:39,-£25.00,Post NtO,Julia Street,Cheetham,Postal-vehicle drive away,Limited Waiting,£0.00,30
18/05/2020 12:39,-£30.00,Post CC,Rochdale Road (Lathbury Road to Queens Road),MP&NH,CCTV Issue,Restricted Area,£0.00,34
18/05/2020 12:41,-£35.00,Pre-NtO Discount,Arundel Street,Hulme,Affixed to vehicle,Restricted Area,£0.00,1
18/05/2020 12:42,-£25.00,Pre-NtO Discount,Dutton Street,Cheetham,Affixed to vehicle,Limited Waiting,£0.00,30
18/05/2020 12:43,£0.00,Post CC,Poland Street,Anc & Besw,Affixed to vehicle,No Waiting,£105.00,1
18/05/2020 12:44,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 12:44,-£25.00,Pre-NtO Discount,Faulkner Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
18/05/2020 12:47,£0.00,Post CC,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£90.00,34
18/05/2020 12:47,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 12:49,£0.00,Post CC,Arundel Street,Hulme,Affixed to vehicle,Restricted Area,£105.00,1
18/05/2020 12:49,-£25.00,Pre-NtO Discount,Park Street,Cheetham,Affixed to vehicle,Limited Waiting,£0.00,30
18/05/2020 12:49,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 12:50,£0.00,Cancelled,Chepstow Street Car Park,Deansgate,Affixed to vehicle,Car Park,£0.00,83
18/05/2020 12:52,£0.00,Post CC,St Marys Street (City Centre),Deansgate,Handed To Driver,Disabled Persons Parking Place,£105.00,40
18/05/2020 12:55,£0.00,Cancelled,Chepstow Street Car Park,Deansgate,Affixed to vehicle,Car Park,£0.00,83
18/05/2020 12:56,-£35.00,Pre-NtO Discount,George Leigh Street,Anc & Besw,Affixed to vehicle,No Waiting,£0.00,1
18/05/2020 12:56,-£35.00,Pre-NtO Discount,CABOT STREET,Ardwick,Affixed to vehicle,No Waiting At Any Time,£0.00,1
18/05/2020 12:57,£0.00,Post CC,Great John Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£75.00,6
18/05/2020 12:58,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 12:59,£0.00,Cancelled,Chepstow Street Car Park,Deansgate,Affixed to vehicle,Car Park,£0.00,83
18/05/2020 12:59,£0.00,Post NtO,Great John Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,6
18/05/2020 13:00,-£30.00,Post NtO,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 13:02,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 13:03,-£35.00,Pre-NtO Discount,Winterford Avenue,Ardwick,Affixed to vehicle,Restricted Area,£0.00,1
18/05/2020 13:04,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 13:07,-£35.00,Pre-NtO Discount,St Mary`s Gate,Deansgate,Affixed to vehicle,GV Loading Bay,£0.00,23
18/05/2020 13:07,-£30.00,Post NtO,Oxford Road (Nelson Street To Hathersage Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 13:08,-£25.00,Pre-NtO Discount,Chester Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
18/05/2020 13:09,-£50.00,Post NtO,Deansgate,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
18/05/2020 13:09,-£35.00,Pre-NtO Discount,Great Bridgewater Street (City Centre : ZONEB),Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1
18/05/2020 13:10,-£50.00,Pre-NtO Full Rate,Spring Gardens,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
18/05/2020 13:10,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 13:11,-£35.00,Pre-NtO Discount,Houldsworth Street (City Centre),Piccadilly,Affixed to vehicle,No Waiting,£0.00,1
18/05/2020 13:15,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 13:15,-£30.00,Post NtO,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 13:19,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 13:20,-£25.00,Pre-NtO Discount,City Road East,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
18/05/2020 13:22,-£35.00,Pre-NtO Discount,St Ann Street,Deansgate,Affixed to vehicle,Disabled Persons Parking Place,£0.00,40
18/05/2020 13:24,-£25.00,Pre-NtO Discount,Slate Wharf,Deansgate,Affixed to vehicle,Pay And Display,£0.00,5
18/05/2020 13:26,-£30.00,Post NtO,Oxford Road (Nelson Street To Hathersage Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 13:26,-£50.00,Pre-NtO Full Rate,Jackson`s Row,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
18/05/2020 13:27,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 13:28,£0.00,Post NtO,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,CCTV Issue,Bus Lane,£60.00,34
18/05/2020 13:28,£0.00,Pre-NtO Full Rate,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 13:29,£0.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 13:30,-£90.00,Cancelled,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 13:30,-£30.00,Post NtO,Oxford Road (Hathersage Road To Denmark Road),Rusholme,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 13:31,-£25.00,Pre-NtO Discount,Simeon Street,Central,Affixed to vehicle,Restricted Area,£0.00,30
18/05/2020 13:32,£0.00,Post NtO,Oxford Road (Nelson Street To Hathersage Road),City Centre,CCTV Issue,Bus Lane,£30.00,34
18/05/2020 13:34,-£50.00,Post NtO,City Road East,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
18/05/2020 13:36,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 13:36,-£35.00,Pre-NtO Discount,Egerton Road South,ChorltonPark,Affixed to vehicle,Disabled Persons Parking Place,£0.00,40
18/05/2020 13:37,£0.00,Cancelled,Rochdale Road (Lathbury Road to Queens Road),MP&NH,CCTV Issue,Restricted Area,£0.00,34
18/05/2020 13:39,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 13:40,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 13:41,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
18/05/2020 13:42,-£35.00,Post NtO,Jury Street,Cheetham,Postal-vehicle drive away,No Waiting At Any Time,£0.00,1
18/05/2020 13:43,-£35.00,Pre-NtO Discount,Copperas Street,Piccadilly,Affixed to vehicle,Restricted Area,£0.00,40
18/05/2020 13:45,-£35.00,Pre-NtO Discount,Jury Street,Cheetham,Affixed to vehicle,No Waiting At Any Time,£0.00,1
18/05/2020 13:48,-£35.00,Pre-NtO Discount,Jury Street,Cheetham,Handed To Driver,No Waiting At Any Time,£0.00,1
