Issued At,Paid,Location,Ward,Ticket Destination,Zone Name,OS Bal,Cont
09/04/2022 11:28,£30.00,Rochdale Road (Livesey Street to Thompson Street),Harpurhey,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 11:29,£30.00,Portland Street (South-West Bound),Central,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 11:31,£30.00,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 11:31,£30.00,Portland Street (North-East Bound),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 11:31,£0.00,Hunts Bank (Victoria Station Approach To Walkers Croft),Central,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 11:32,£0.00,Rochdale Road (Lathbury Road to Queens Road),MP&NH,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Restricted Area,34
09/04/2022 11:34,£0.00,Oxford Road (Nelson Street To Hathersage Road),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 11:35,£0.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 11:35,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 11:35,£30.00,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 11:35,£30.00,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 11:36,£30.00,Portland Street (North-East Bound),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 11:42,£0.00,Oxford Road (Nelson Street To Hathersage Road),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 11:54,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 11:55,£30.00,Portland Street (South-West Bound),Central,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 11:56,£30.00,Hunts Bank (Victoria Station Approach To Walkers Croft),Central,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 11:57,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 11:58,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 11:59,£30.00,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 11:59,£0.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 12:00,£0.00,Oxford Road (Nelson Street To Hathersage Road),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 12:02,£30.00,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 12:03,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 12:03,£30.00,Portland Street (South-West Bound),Central,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 12:06,£30.00,Oxford Road (Nelson Street To Hathersage Road),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 12:06,£0.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 12:18,£30.00,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 12:21,£0.00,Oxford Road (Nelson Street To Hathersage Road),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 12:22,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 12:22,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 12:22,£30.00,Oxford Road (Nelson Street To Hathersage Road),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 12:23,£30.00,Oxford Road (Hathersage Road To Denmark Road),Rusholme,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 12:24,£30.00,Portland Street (North-East Bound),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 12:24,£30.00,Oxford Road (Nelson Street To Hathersage Road),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 12:30,£30.00,Portland Street (South-West Bound),Central,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 12:30,£30.00,Rochdale Road (Gould Street to Bromley Street),MP&NH,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 12:31,£30.00,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 12:31,£30.00,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 12:32,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 12:34,£0.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 12:34,£0.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 12:35,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 12:36,£30.00,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 12:37,£30.00,Portland Street (North-East Bound),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 12:40,£30.00,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 12:43,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 12:45,£30.00,Portland Street (South-West Bound),Central,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 12:45,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 12:49,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 12:51,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 12:51,£0.00,Portland Street (South-West Bound),Central,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 12:52,£0.00,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 12:52,£30.00,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 12:53,£30.00,Portland Street (North-East Bound),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 12:53,£30.00,Oxford Road (Nelson Street To Hathersage Road),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 12:53,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 12:57,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:04,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:05,£30.00,Portland Street (North-East Bound),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:05,£0.00,Portland Street (South-West Bound),Central,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:07,£30.00,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:07,£30.00,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:07,£30.00,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:08,£30.00,Oxford Road (Nelson Street To Hathersage Road),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:11,£30.00,Oxford Road (Nelson Street To Hathersage Road),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:11,£30.00,Oxford Road (Nelson Street To Hathersage Road),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:13,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:13,£30.00,Hunts Bank (Victoria Station Approach To Walkers Croft),Central,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:15,£0.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:18,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:19,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:19,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:19,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:22,£30.00,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:23,£30.00,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:25,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:25,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:25,£30.00,Portland Street (South-West Bound),Central,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:25,£30.00,Rochdale Road (Lathbury Road to Queens Road),MP&NH,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Restricted Area,34
09/04/2022 13:26,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:27,£0.00,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:29,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:29,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:30,£30.00,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:30,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:33,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:35,£30.00,Hunts Bank (Victoria Station Approach To Walkers Croft),Central,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:35,£30.00,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:36,£30.00,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:38,£30.00,Portland Street (South-West Bound),Central,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:39,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:40,£30.00,Portland Street (South-West Bound),Central,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:41,£0.00,Oxford Road (Nelson Street To Hathersage Road),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:41,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:42,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:43,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:43,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:45,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:47,£0.00,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:49,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:51,£0.00,Oxford Road (Hathersage Road To Denmark Road),Rusholme,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:53,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:55,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:56,£0.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:57,£30.00,Portland Street (South-West Bound),Central,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:59,£0.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 13:59,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 14:00,£0.00,Oxford Road (Hathersage Road To Denmark Road),Rusholme,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 14:00,£30.00,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 14:02,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 14:02,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 14:07,£0.00,Rochdale Road (Lathbury Road to Queens Road),MP&NH,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Restricted Area,34
09/04/2022 14:10,£30.00,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 14:12,£30.00,Hunts Bank (Victoria Station Approach To Walkers Croft),Central,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 14:13,£0.00,Portland Street (North-East Bound),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 14:13,£0.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 14:13,£0.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 14:14,£30.00,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 14:14,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 14:15,£30.00,Oxford Road (Charles Street To Brancaster Road),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 14:17,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 14:18,£30.00,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 14:18,£30.00,Portland Street (South-West Bound),Central,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 14:18,£0.00,Portland Street (South-West Bound),Central,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
09/04/2022 14:18,£30.00,Portland Street (South-West Bound),Central,Postal (from Cctv Review Client),CREATENEWPCNEXTENDED,Bus Lane,34
