Issued,Paid,Status,Location,Ward,Ticket Destination,Zone Name,Outstanding,Offence
28/06/2020 10:57,£0.00,Pre-NtO Full Rate,Trinity Way,Cheetham,Affixed to vehicle,No Waiting At Any Time,£70.00,1
28/06/2020 10:57,£0.00,Cancelled,Hall Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
28/06/2020 11:03,£0.00,Post NtO,Oxford Road (Hathersage Road To Denmark Road),Rusholme,CCTV Issue,Bus Lane,£60.00,34
28/06/2020 11:09,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 11:13,-£35.00,Pre-NtO Discount,Addison Close,Ardwick,Affixed to vehicle,No Waiting At Any Time,£0.00,1
28/06/2020 11:14,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 11:18,-£25.00,Pre-NtO Discount,King Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
28/06/2020 11:18,-£35.00,Pre-NtO Discount,CHEETWOOD STREET,Cheetham,Affixed to vehicle,No Waiting At Any Time,£0.00,27
28/06/2020 11:20,-£35.00,Pre-NtO Discount,Great Western Street (Moss Side),Moss Side,Affixed to vehicle,No Waiting At Any Time,£0.00,1
28/06/2020 11:21,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 11:23,-£25.00,Pre-NtO Discount,Lake Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
28/06/2020 11:24,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 11:24,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 11:30,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 11:31,-£25.00,Pre-NtO Discount,Lake Car Park,(None),Affixed to vehicle,Car Park,£0.00,86
28/06/2020 11:31,-£35.00,Pre-NtO Discount,Rusholme Place (Rusholme),Rusholme,Affixed to vehicle,No Loading at Any Time,£0.00,2
28/06/2020 11:32,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 11:33,-£70.00,Pre-NtO Full Rate,Moss Lane East (Rusholme),Moss Side,Affixed to vehicle,Restricted Street,£0.00,1
28/06/2020 11:37,£0.00,Cancelled,Deansgate,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
28/06/2020 11:37,£0.00,Pre-NtO Full Rate,Thomas Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£50.00,6
28/06/2020 11:39,£0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£60.00,34
28/06/2020 11:41,£0.00,Pre-NtO Full Rate,Albyns Avenue,Cheetham,Affixed to vehicle,No Waiting At Any Time,£70.00,1
28/06/2020 11:42,£0.00,Pre-NtO Full Rate,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
